============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 6551286.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.4052E+06 -6.9120E+05 -4.9571E+04
0000002   2.4123E+06 -2.9741E+05  5.6736E+05
0000003   7.8091E+05 -2.8425E+05  1.1628E+05
0000004   1.1265E+06  2.4507E+05 -1.1230E+06
0000005   9.3768E+05 -2.1810E+04 -7.1570E+03
0000006   1.9089E+06  4.7286E+05  1.1482E+06
0000007   1.8167E+06  1.8985E+05  1.0616E+05
0000008   5.3852E+05  1.5001E+05 -6.7509E+05
0000009   2.5329E+06 -3.0741E+05  4.4741E+05
0000010   1.4887E+06 -1.1882E+05  5.4890E+05
0000011   7.7195E+05 -1.1107E+06  6.3087E+05
0000012   2.6345E+06  3.0909E+05  7.3361E+04
0000013   1.2865E+06  1.2479E+05 -4.2555E+05
0000014   1.0115E+06 -4.8978E+05  8.9648E+04
0000015   5.9393E+05 -4.0768E+05 -1.5179E+05
0000016   1.9768E+06 -1.0774E+05 -1.6594E+05
0000017   1.9880E+06  3.5234E+05  6.1175E+05
0000018   1.6192E+06 -7.4781E+05  9.5760E+04
0000019   1.7084E+05  8.7058E+04 -1.6470E+05
0000020   1.3573E+06  3.2775E+04  4.3742E+05
0000021   6.1690E+05  2.9171E+05 -9.2881E+05
0000022   1.1308E+06 -1.3356E+05 -7.1735E+04
0000023   1.2870E+06 -4.4767E+05 -1.8640E+05
0000024   1.4716E+06 -7.0566E+03  7.6486E+05
0000025   1.4969E+06 -7.9379E+04 -6.6304E+04
0000026   9.8493E+05  2.7627E+05 -4.2752E+05
0000027   8.1558E+05 -1.0633E+06 -1.9173E+05
0000028   7.6520E+05 -6.8689E+04  6.7038E+04
0000029   2.8063E+06  8.5957E+03  4.2793E+05
0000030   1.1074E+06  4.8538E+05 -1.1447E+06
0000031   1.9384E+06 -2.2493E+05  1.5502E+05
0000032   5.5950E+05  2.4909E+05 -5.9978E+05
0000033   5.4536E+04 -3.4057E+04 -5.0972E+05
0000034   6.2745E+05 -7.3604E+04  4.3091E+03
0000035   1.2258E+06  2.7366E+03  2.6539E+05
0000036   1.9591E+06  1.2740E+06  1.7788E+05
0000037   2.2698E+06  4.3351E+04 -2.5593E+05
0000038   2.4001E+06  5.9289E+04 -8.2942E+05
0000039   1.2950E+06 -1.4949E+06  3.6385E+04
0000040   1.1152E+06  6.5188E+05  5.0855E+05
0000041   8.4687E+05 -3.5068E+05  1.0536E+06
0000042   5.2813E+05 -4.6206E+05  1.5005E+04
0000043   2.1143E+06 -3.3922E+05 -2.2371E+05
0000044   2.2991E+06 -1.1919E+05  3.0127E+05
0000045   5.7005E+05 -6.5112E+05  1.8972E+05
0000046   1.9927E+06 -3.7747E+05  2.9959E+05
0000047   1.9601E+06 -6.0201E+05  6.0606E+04
0000048   9.3712E+05  6.2284E+05 -6.6843E+04
0000049   2.3078E+06 -1.8118E+05 -4.9097E+05
0000050   8.1621E+05  6.8371E+05 -2.0398E+05
0000051   5.7211E+05  3.8193E+05  1.9456E+05
0000052   5.1439E+05  3.3491E+04 -1.9621E+05
0000053   8.6631E+05 -3.0502E+05 -2.0682E+05
0000054   1.5020E+06 -8.1034E+04 -1.5074E+06
0000055   1.3801E+06  6.1904E+05 -3.1402E+05
0000056   1.1960E+06  3.8301E+05  2.2546E+05
0000057   1.0453E+06  5.3790E+05  1.9018E+05
0000058   1.0604E+06 -1.0799E+05  6.2354E+05
0000059   1.3057E+06  6.8744E+05 -2.4683E+04
0000060   1.2966E+06  2.5342E+05  2.5027E+05
0000061   2.0100E+06  4.0403E+05 -6.4503E+05
0000062   7.4110E+05  3.0907E+05  1.4453E+05
0000063   1.4002E+06 -4.7821E+03 -6.9300E+05
0000064   9.7119E+05 -4.7175E+05 -1.7508E+05
0000065   1.9907E+06  3.5457E+05  1.0872E+06
0000066   9.9157E+05 -5.9495E+05 -4.7401E+05
0000067   1.6062E+06  1.1004E+05  3.0369E+05
0000068   5.5807E+05  1.9017E+05  2.0370E+05
0000069   1.7164E+06 -1.4115E+06 -4.0680E+05
0000070   4.7116E+05 -6.0310E+04  1.7130E+05
0000071   7.2914E+05  1.7016E+05 -5.3799E+05
0000072   1.0994E+06 -2.7731E+05  7.7370E+05
0000073   1.8111E+06  6.5395E+05  7.8452E+05
0000074   1.0269E+06  3.4662E+05 -9.1150E+05
0000075   7.8868E+05  3.4117E+05  5.8231E+03
0000076   8.0693E+05  1.7721E+05 -1.0592E+06
0000077   2.2447E+06  2.1174E+04 -1.1300E+06
0000078   1.6845E+06 -2.5025E+05 -5.2215E+05
0000079   6.0566E+05  3.1634E+05  5.1583E+05
0000080   1.9553E+06  8.4344E+05  1.2255E+05
0000081   2.4297E+05 -3.4306E+05  3.5616E+05
0000082   1.8405E+06 -1.0111E+06 -1.8686E+05
0000083   5.1241E+05  1.2783E+05  3.7814E+04
0000084   1.5661E+06  2.5807E+05 -3.0936E+05
0000085   4.9391E+05  3.2755E+05  5.1485E+05
0000086   5.5323E+05 -3.0141E+04  4.6674E+04
0000087   1.1892E+06 -4.1757E+05  7.1284E+04
0000088   1.4416E+06  3.2523E+05 -4.5908E+05
0000089   1.2381E+05  1.0074E+06  9.1906E+05
0000090   1.2175E+06 -3.5003E+05 -4.5282E+05
0000091   6.4541E+05 -1.8251E+05 -4.8900E+05
0000092   1.2838E+06  8.8349E+05  4.5503E+05
0000093   1.1883E+06 -2.3137E+05  2.6514E+05
0000094   1.1247E+06 -1.1048E+04 -4.3859E+05
0000095   1.1736E+06  1.6072E+05  2.3164E+04
0000096   1.6499E+06 -1.0836E+06 -5.6289E+05
0000097   2.2965E+06 -5.8980E+05 -1.0187E+05
0000098   1.9082E+06 -2.1648E+05 -5.3170E+05
0000099   1.6611E+06 -2.3834E+05 -1.0791E+05
0000100   1.9669E+06  5.1406E+05 -4.0114E+04
0000101   2.9798E+05  1.1011E+06 -1.4807E+05
0000102   2.0599E+06 -7.2963E+05 -5.0302E+04
0000103   1.3777E+06 -9.8107E+04 -5.4166E+04
0000104   2.1908E+06  1.2667E+06  8.2316E+05
0000105   2.0701E+06  4.2307E+05  9.1765E+05
0000106   1.3038E+06  5.9127E+05 -2.1492E+05
