============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1098541.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.9950E+05 -2.3848E+05 -5.7808E+04
0000002   1.3297E+05 -1.4031E+05 -4.4515E+04
0000003   5.6093E+05 -3.2884E+04 -3.5701E+04
0000004   3.0251E+05 -1.4824E+05  2.1413E+05
0000005   2.2845E+05 -3.8536E+03 -1.2909E+05
0000006   2.2710E+05 -9.8048E+04  5.4911E+04
0000007   6.3404E+04 -2.3041E+03 -5.0365E+03
0000008   2.2457E+05  2.4097E+05 -5.2210E+04
0000009   2.2102E+05 -6.8863E+04  6.6982E+04
0000010   2.0801E+05 -1.9386E+04  1.8557E+05
0000011   2.4691E+05  7.3933E+04  1.0287E+05
0000012   2.4773E+05 -4.1264E+03  1.1942E+05
0000013   3.7471E+05  2.2121E+05  1.7176E+04
0000014   5.7535E+05  4.7692E+04 -2.3701E+05
0000015   4.5314E+05 -6.4054E+04  2.4715E+04
0000016   4.4061E+05  6.1933E+04  1.3560E+05
0000017   3.6951E+05 -1.1635E+03 -7.0826E+04
0000018   3.9334E+05 -7.3687E+04 -2.2151E+05
0000019   2.0808E+05 -5.1229E+04 -8.9312E+04
0000020   3.3950E+05 -2.0531E+05  2.4412E+05
0000021   2.1843E+05  7.6849E+04  1.0757E+05
0000022   3.0191E+05  1.6654E+05  1.0750E+04
0000023   2.9414E+05  3.5406E+05  8.3172E+04
0000024   4.2154E+04  8.8588E+04  4.4633E+04
0000025   4.0566E+05  5.9506E+04  1.9668E+04
0000026   6.6767E+04  1.1576E+05  4.3737E+04
0000027   2.4476E+05  2.7651E+05  2.6352E+05
0000028   4.2370E+05  1.1473E+05  6.0239E+04
0000029   3.2480E+05  1.1668E+05  5.3694E+04
0000030   5.1496E+05  1.3818E+05  2.3184E+04
0000031   7.7812E+04 -7.3841E+04 -1.6856E+04
0000032   2.4394E+05 -3.8512E+03 -7.7273E+03
0000033   6.3670E+04  5.9615E+04  6.7041E+04
0000034   2.3052E+05  1.9541E+05  8.5658E+04
0000035   5.3331E+05 -2.0075E+05  1.7452E+05
0000036   2.6793E+05  4.0851E+04 -1.9400E+04
0000037   8.7494E+04  2.9602E+04 -1.3464E+04
0000038   4.3503E+05 -1.7528E+05 -9.6900E+04
0000039   2.9179E+05  2.2059E+04  1.0452E+04
0000040   2.0603E+05  1.9066E+04 -9.4817E+04
0000041   1.4559E+05 -4.5428E+04 -7.6704E+04
0000042   1.9292E+05 -3.2940E+04  1.2692E+05
0000043   3.5584E+05 -2.1715E+05 -1.2291E+05
0000044   2.7638E+05  4.2596E+04 -7.5019E+04
0000045   6.3839E+05  6.4578E+04  1.4388E+05
0000046   3.7962E+04  2.6311E+03 -3.8003E+04
0000047   2.0221E+05  1.1985E+04 -1.9079E+04
0000048   2.8063E+05  6.2995E+04 -1.4478E+05
0000049   1.2524E+05  1.0971E+05 -3.2185E+04
0000050   1.1798E+05  1.1409E+05 -3.0091E+03
0000051   2.8439E+05 -3.2083E+04 -4.6106E+04
0000052   4.4010E+05 -1.7155E+05 -3.6132E+04
0000053   1.0137E+05  2.4477E+05  7.2186E+03
0000054   1.9370E+05  9.5262E+04 -4.4118E+04
0000055   3.7641E+05 -2.0743E+05  4.3449E+04
0000056   4.7425E+05  8.4161E+04 -9.7020E+04
0000057   3.6074E+05  1.1839E+05  1.7154E+04
0000058   2.9977E+05 -3.0478E+05 -1.3421E+05
0000059   1.2588E+05 -1.5923E+04 -2.9898E+04
0000060   5.0940E+04  2.6557E+04 -3.1420E+04
0000062   4.6555E+05  6.1357E+04 -9.4089E+04
0000063   3.4789E+05 -1.5032E+05 -7.4020E+04
0000064   4.0448E+05  8.3834E+03 -1.1727E+05
0000065   2.1972E+05  1.9290E+05  1.9663E+05
0000066   1.2535E+05  7.2756E+03 -1.4667E+04
0000067   1.1475E+05  2.3204E+04 -1.9329E+05
0000068   1.0449E+05  1.5190E+04  3.1694E+04
0000069   6.2626E+05 -1.7862E+05 -6.2255E+04
0000070   4.0167E+05 -2.6631E+05  6.4514E+04
0000071   2.4387E+05 -7.7278E+03 -1.3859E+05
0000072   5.6558E+04  8.9397E+04 -8.3160E+03
0000073   4.9038E+05  2.0419E+05  2.0686E+05
0000074   4.9510E+05 -8.9493E+03  4.9899E+03
0000075   4.4937E+05 -1.0027E+04  7.6634E+04
0000076   2.7959E+05  1.1076E+05  1.5928E+05
0000077   1.8559E+05 -4.4763E+03 -1.3211E+05
0000078   4.5785E+05 -3.5401E+04  2.1841E+05
0000079   2.2630E+05  1.3972E+05  4.4758E+04
0000080   3.8808E+05 -3.2362E+04 -2.0356E+05
0000081   2.2199E+05  2.4986E+04 -7.9371E+04
0000082   1.4127E+05  8.0022E+04  2.1488E+05
0000083   2.7786E+05  5.0896E+04 -3.5609E+04
0000084   2.5872E+05  9.9147E+04 -1.6212E+05
0000085   2.1789E+05  1.3995E+05 -9.7413E+04
0000086   3.1829E+05 -4.1661E+04 -2.3793E+04
0000087   3.5560E+05  2.4226E+05 -5.2556E+04
0000088   1.0297E+05 -2.7285E+04  2.7227E+05
0000089   4.2906E+05  1.6379E+05  8.8492E+04
0000090   3.2605E+05 -1.2300E+05 -9.2506E+04
0000091   4.0148E+05 -2.2334E+05 -3.4729E+05
0000092   2.2003E+05 -1.2799E+05 -3.9670E+04
0000093   2.7764E+05 -4.2078E+03 -2.2923E+04
0000094   2.8905E+05  6.8476E+04 -7.4484E+04
0000095   2.6436E+05  7.6178E+04 -2.2145E+05
0000096   2.7574E+05  2.5661E+04 -1.4727E+05
0000097   1.7481E+05  4.2433E+04 -5.5203E+04
0000098   2.1805E+05  1.1084E+05 -2.4062E+04
0000099   3.0219E+05 -8.9442E+04  1.0782E+05
0000100   2.4859E+05  9.6689E+04  2.3504E+05
0000101   2.7831E+05  4.9540E+04  1.8158E+05
0000102   3.3907E+05  1.0153E+05  6.7422E+04
0000103   1.9718E+05  4.1734E+04 -6.6102E+04
0000104   1.7463E+05 -3.2225E+04  9.6601E+04
0000105   8.7653E+04  8.4748E+04 -1.1675E+05
0000106   3.5374E+05 -8.4809E+04  5.8626E+04
0000107   2.5671E+05  1.0889E+03 -1.5465E+05
