============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 5963623.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.1092E+06 -8.3597E+05 -2.2337E+05
0000002   1.3340E+06  2.9837E+05 -1.8012E+05
0000003   9.8999E+05  9.8792E+05 -1.6641E+05
0000004   1.3286E+06 -5.7519E+05 -1.2400E+05
0000005   4.3324E+05 -2.0541E+04  8.8903E+05
0000006   1.9524E+06  2.1996E+05 -4.3963E+05
0000007   1.0264E+06  2.5242E+05 -2.0125E+05
0000008   6.4424E+05 -3.3331E+05  1.1934E+06
0000009   1.2204E+06  1.4532E+05  3.0931E+05
0000010   1.6626E+06  2.6186E+05 -1.1042E+06
0000011   5.9584E+05  5.8353E+04 -4.0888E+05
0000012   1.4383E+06  7.0664E+05  2.3323E+05
0000013   6.5451E+05  1.0684E+05 -3.8042E+05
0000014   1.2941E+06  6.8248E+05  2.7897E+05
0000015   7.3197E+05 -6.5399E+04  1.2501E+04
0000016   3.9624E+05  1.9095E+05 -2.2081E+05
0000017   5.4546E+05 -9.8041E+04 -1.2489E+05
0000018   1.0961E+06 -7.2962E+04  3.5858E+05
0000019   4.1508E+05 -2.6251E+05 -5.5820E+05
0000020   6.8096E+05 -7.5331E+05  5.2716E+05
0000021   1.2699E+06 -3.0992E+04  1.4615E+05
0000022   6.2059E+05 -2.1021E+05  3.2053E+04
0000023   1.6842E+06 -1.1232E+05  3.6256E+05
0000024   1.1454E+06 -4.3921E+05 -3.6791E+05
0000025   9.2262E+05 -5.3723E+05 -9.9251E+04
0000026   5.3515E+05 -1.5569E+04  2.8769E+05
0000027   1.3059E+06 -1.6642E+05  5.4186E+05
0000028   1.1017E+06 -2.4077E+05  1.7357E+04
0000029   2.5511E+05 -2.8476E+05 -1.5872E+05
0000030   1.6258E+06 -2.9458E+05 -9.3235E+04
0000031   9.3212E+05  5.5027E+05  1.0241E+06
0000032   6.1607E+05 -3.7526E+05 -2.3618E+05
0000033   2.2065E+06 -4.1201E+04 -1.9975E+05
0000034   1.5680E+06  5.2726E+05  6.5984E+05
0000035   1.9058E+06 -6.8128E+04 -3.9369E+05
0000036   4.6421E+05  3.8320E+05  6.4039E+05
0000037   5.7043E+05 -6.5824E+05 -3.1613E+05
0000038   2.2551E+05  1.5946E+04 -2.7607E+04
0000039   1.2965E+06  2.9534E+05 -1.6648E+04
0000040   2.2115E+06 -5.5831E+05  5.4123E+05
0000041   1.7637E+06 -1.2249E+06  3.4491E+05
0000042   1.7910E+06  1.1181E+06  6.8578E+04
0000043   6.8448E+05  2.4123E+05  3.5145E+05
0000044   9.3604E+05  2.4403E+05  1.5301E+05
0000045   8.5967E+05 -8.9793E+04  5.9378E+05
0000046   6.0563E+05 -1.2434E+05  1.1568E+04
0000047   1.5235E+06  5.7947E+05  6.7905E+05
0000048   9.9702E+05  5.6304E+05 -3.7654E+05
0000049   7.1090E+05 -4.2947E+05  2.1535E+05
0000050   1.7416E+06 -1.5887E+05 -8.2971E+05
0000051   9.8930E+05  5.6667E+05 -4.2185E+05
0000052   1.7470E+05  2.7731E+04 -1.3027E+05
0000053   1.3694E+06  3.7124E+05  1.7159E+05
0000054   1.9284E+06 -1.6978E+05 -5.0201E+05
0000055   1.5905E+06  3.1383E+05  5.4049E+05
0000056   1.9507E+06  4.6365E+05 -8.6587E+04
0000057   3.4013E+05 -3.5349E+05  2.4542E+05
0000058   5.3017E+05 -1.0517E+05 -1.3331E+05
0000059   1.7312E+06 -3.8983E+05 -1.4954E+06
0000060   1.6669E+06 -5.2526E+05 -1.2332E+04
0000061   1.1483E+06 -5.3952E+05  1.5374E+05
0000062   1.2163E+06  2.6690E+05 -2.3487E+05
0000063   1.5965E+06 -2.8199E+05  6.2218E+05
0000064   1.3976E+06  2.9084E+05 -2.4067E+05
0000065   6.7721E+05  4.0389E+04 -5.8471E+05
0000066   8.7475E+05 -1.9197E+05 -3.1833E+05
0000067   2.0739E+06 -2.6888E+05  1.7826E+05
0000068   3.0699E+05  1.3776E+04  4.6644E+04
0000069   1.0892E+06 -1.1954E+04 -2.9928E+05
0000070   8.2951E+05 -5.1930E+05 -1.2440E+06
0000071   1.5572E+06  2.1335E+05 -4.2722E+05
0000072   7.1938E+05  5.4318E+05 -3.7295E+04
0000073   1.4979E+06 -3.2547E+04 -1.0060E+05
0000074   2.6385E+05 -2.0242E+05 -3.3528E+05
0000075   1.4562E+06  1.1607E+05 -7.2819E+05
0000076   7.2513E+05  1.0238E+05  1.8585E+05
0000077   1.5650E+06 -1.9413E+05  2.1376E+05
0000078   1.7586E+06  7.9220E+05 -9.6725E+04
0000079   1.7450E+06 -5.8189E+05 -5.8913E+05
0000080   2.3269E+06  3.3352E+05  1.5817E+05
0000081   5.8050E+05  2.9901E+04  7.8839E+05
0000082   1.4919E+06  5.2631E+05 -2.0523E+05
0000083   1.9064E+06  1.0351E+06 -9.0675E+05
0000084   1.2166E+06  1.1857E+05 -4.4579E+05
0000085   8.7722E+05  1.7193E+05  3.9628E+05
0000086   2.6008E+06  4.7819E+05 -4.6424E+04
0000087   6.4861E+05 -4.8421E+05 -6.5462E+05
0000088   4.2920E+05  4.1217E+05  7.0098E+05
0000089   1.1278E+06  3.3280E+05  1.9929E+05
0000090   1.0933E+06  9.7103E+04  4.5845E+05
0000091   1.7323E+06 -4.7125E+05  5.2219E+05
0000092   1.4177E+06 -2.8182E+04 -1.3403E+05
0000093   1.5724E+06 -3.5915E+05  2.5958E+05
0000094   1.8248E+06  5.9787E+05  6.9227E+05
0000095   2.2154E+06  3.4978E+05 -3.5259E+05
0000096   9.7512E+05  4.2956E+05 -6.9744E+05
0000097   5.3076E+05 -3.4275E+05  1.2368E+04
0000098   1.8425E+06  3.8525E+05 -4.7765E+05
0000099   2.5649E+06 -3.9776E+05 -4.7166E+05
0000100   2.3159E+06  3.3441E+04 -1.0121E+06
0000101   1.3135E+06  2.3834E+05  5.9762E+05
0000102   1.0664E+06  2.2809E+05 -6.5018E+05
0000103   1.4458E+05  1.0311E+05 -7.1873E+04
0000104   1.7208E+06 -5.2412E+05  1.0224E+05
0000105   4.2436E+05  1.0352E+06 -1.3186E+04
0000106   1.4426E+06  3.9385E+05 -2.1425E+04
