============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 2811768.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   7.0697E+05 -5.6188E+05  1.3406E+05
0000002   5.3913E+05 -7.4947E+05  3.7969E+04
0000003   2.6358E+05  1.8390E+05  1.0688E+05
0000004   8.7551E+05 -3.3947E+05 -1.8948E+05
0000005   5.7550E+05 -3.3622E+05 -2.6489E+05
0000006   8.1630E+05 -2.8712E+04 -9.9216E+04
0000007   3.3107E+05 -1.5541E+04 -1.6690E+04
0000008   6.0531E+05  9.2991E+04  1.2333E+05
0000009   7.0038E+05 -1.5949E+05  4.0531E+05
0000010   1.1712E+06 -3.4651E+05 -1.9758E+05
0000011   8.7655E+05  3.3294E+05  3.5137E+04
0000012   7.2919E+05 -4.6449E+05 -3.6689E+04
0000013   7.0063E+05  1.0502E+05  1.8891E+05
0000014   6.8228E+05 -3.2858E+05  1.7231E+05
0000015   8.1836E+05 -8.2292E+04 -1.3591E+05
0000016   3.6962E+05 -3.4201E+05  3.5058E+04
0000017   9.0112E+05  6.2206E+05  1.3913E+05
0000018   5.6430E+05  2.7025E+05  1.3751E+05
0000019   6.1192E+05  1.4744E+05 -1.8956E+05
0000020   4.7199E+05  4.5697E+04 -9.7020E+04
0000021   2.8494E+05 -1.0569E+05 -7.1494E+04
0000022   4.1160E+05 -1.4897E+04  9.6953E+03
0000023   3.4586E+05 -1.5199E+05 -1.0527E+03
0000024   1.1118E+06  1.6605E+05  2.5169E+05
0000025   6.0118E+05  2.6419E+05 -1.0744E+05
0000026   4.1970E+05 -1.9704E+04 -1.8445E+05
0000027   2.8883E+05  4.3557E+05 -7.1029E+04
0000028   2.2793E+05  6.8714E+05  9.1808E+04
0000029   9.3116E+05 -5.5000E+04 -3.8901E+05
0000030   1.8854E+05  1.5412E+05 -1.9117E+05
0000031   8.4639E+05 -1.1768E+05  1.5451E+04
0000032   1.2753E+06 -2.7893E+05 -7.0960E+04
0000033   3.8070E+05  6.1405E+04 -6.5495E+04
0000034   4.6596E+05  1.0195E+05 -1.5776E+05
0000035   3.2272E+05 -1.6681E+05  1.8045E+05
0000036   4.6538E+05 -1.5437E+05  5.5735E+04
0000037   8.1656E+05 -1.4556E+05  3.6086E+05
0000038   6.4091E+05 -2.1323E+03  3.2598E+05
0000039   3.6521E+05  1.3330E+05  3.6748E+04
0000040   7.0576E+05 -7.6403E+04 -1.2092E+05
0000041   2.7460E+05  5.0208E+05 -3.1574E+05
0000042   5.3696E+05  4.0954E+05 -1.2382E+05
0000043   3.7936E+05 -3.8855E+05 -1.5786E+05
0000044   1.0122E+06  2.3864E+05  3.4701E+05
0000045   5.1353E+05 -7.5585E+04 -3.4301E+04
0000046   7.3048E+05  2.0048E+05 -2.5110E+04
0000047   6.3093E+05  2.8833E+05 -9.4846E+04
0000048   6.2412E+05 -5.5378E+04 -8.3955E+04
0000049   7.9216E+05 -3.8383E+05 -1.5090E+05
0000050   2.2517E+05  4.2272E+04  1.9226E+05
0000051   1.6783E+05  1.8872E+05 -2.1042E+05
0000052   3.7145E+05 -2.5621E+05 -2.7613E+05
0000053   2.7771E+05  3.1812E+05  3.7934E+05
0000054   5.0241E+05  1.1272E+05  1.3324E+05
0000055   7.2965E+05  3.9890E+05 -3.7958E+05
0000056   6.9024E+05  2.1347E+05  3.6552E+05
0000057   7.4663E+05 -2.5329E+05  2.7682E+05
0000058   4.0742E+05  7.0612E+05  4.0450E+05
0000059   5.4457E+05 -1.6240E+05  2.0642E+05
0000060   1.9000E+05 -3.1769E+05 -3.0190E+05
0000061   5.8030E+05 -5.8943E+04 -3.6126E+05
0000062   5.4885E+05  2.6370E+05 -1.7966E+05
0000063   4.0455E+05  2.9095E+05 -1.6090E+05
0000064   5.6045E+05  4.6600E+04 -8.1363E+03
0000065   6.0800E+05  4.5414E+05  5.3791E+05
0000066   2.5295E+05 -1.7226E+05  1.0721E+05
0000067   9.0670E+05  3.0178E+05  1.0160E+05
0000068   4.9956E+05 -1.0199E+04  2.3432E+05
0000069   7.3070E+05 -5.5780E+05  6.0883E+04
0000070   8.6420E+05  6.3978E+04  1.0666E+05
0000071   1.0267E+06  6.8100E+05 -2.4921E+04
0000072   5.8279E+05 -1.4781E+05  1.5405E+05
0000073   3.2371E+05  2.6223E+05  1.5708E+05
0000074   7.0736E+05 -2.2954E+05 -1.9055E+05
0000075   4.3103E+05 -3.7962E+04  1.2854E+05
0000076   7.7519E+05 -2.6917E+05  8.7472E+04
0000077   4.3410E+05 -3.0051E+05  2.1000E+05
0000078   2.9887E+05 -1.6860E+05  7.0303E+05
0000079   4.4233E+05  2.0553E+05 -1.7867E+04
0000080   8.6231E+05  1.2574E+04  3.1766E+05
0000081   4.5883E+05 -3.7604E+01  5.4038E+05
0000082   1.2462E+05  1.4821E+05 -2.8910E+05
0000083   5.4966E+05 -5.5974E+04  1.5440E+05
0000084   7.7284E+05  1.4166E+05  6.7328E+04
0000085   4.3656E+05 -2.1219E+05 -2.3407E+05
0000086   8.3789E+05 -1.7463E+04 -1.9352E+05
0000087   8.5609E+05  2.5161E+03  3.7372E+05
0000088   3.8179E+05  1.8278E+05  6.3338E+04
0000089   3.3252E+05  1.9437E+05 -2.7518E+05
0000090   4.2482E+05 -7.4052E+04 -1.2856E+05
0000091   4.1770E+05 -9.1814E+04  5.7048E+05
0000092   4.3759E+05  3.0107E+05 -7.0740E+04
0000093   7.4879E+05 -9.3339E+04 -1.6426E+05
0000094   7.9701E+05 -2.5869E+05  2.6762E+05
0000095   4.5765E+05  3.5723E+05  1.7935E+05
0000096   6.3200E+05 -1.5439E+05  6.1884E+05
0000097   2.2601E+05 -2.4200E+05  1.8587E+05
0000098   5.0988E+05 -1.6000E+05  1.4312E+05
0000099   4.1989E+05 -1.4130E+05  1.1301E+05
0000100   4.2171E+05  4.2201E+05 -2.0022E+05
0000101   4.9929E+05  1.9418E+05 -5.4107E+05
0000102   8.9896E+05  1.2510E+05 -1.1263E+05
0000103   2.9934E+05 -2.7846E+05  4.8296E+04
0000104   2.3643E+05 -1.8718E+05  8.9842E+03
0000105   9.1891E+05 -1.8574E+05  1.3936E+05
0000106   8.0887E+05 -1.1683E+05  6.1847E+03
